track_id,track_name,artist_id,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
09oZ9eXQ2fo6YDrPzJqAoP,Outta My Head (with John Mayer),6LuN9FCkKOj5PcnpouEgny,spotify:album:6KT8x5oqZJl9CcnM66hddo,177066,2019-04-05,73,0.729,0.545,0,-7.818,1,0.0316,0.0174,0.000274,0.369,0.514,103.012
7njKgVl3AnLflRad38o7AG,Paradise,4GvEc3ANtPPjt1ZJllr5Zl,spotify:album:5mLjE4CPn8kNpzqNNslabJ,169038,2019-04-04,24,0.844,0.644,11,-6.273,0,0.0479,0.0828,0.0,0.113,0.591,122.061
696Y3Jx3k4Rjsw8gm2q4l4,Close To Me - Red Velvet Remix,0X2BH1fck6amBIoJhDVmmJ,spotify:album:7dg5iqyFYqRQH7vtAG9VNf,191099,2019-04-05,57,0.593,0.686,1,-6.58,0,0.0411,0.233,0.0,0.36,0.453,143.986
1WqLtczgKdbHFHhefOU0y7,Self,6LuN9FCkKOj5PcnpouEgny,spotify:album:6KT8x5oqZJl9CcnM66hddo,229960,2019-04-05,61,0.618,0.693,1,-7.889,0,0.333,0.44,0.759,0.101,0.439,143.98
5qA5DAR5xTjQUGrl0eBbmR,Really,41MozSoPIsD1dJM0CLPjZF,spotify:album:2zwfcNqJe7IT1RwgVyv1ug,197789,2018-06-15,62,0.695,0.881,1,-2.082,1,0.104,0.0234,0.0,0.277,0.947,142.018
1E6DEDWDKHoOW0fcFuDghV,Don't Pretend (feat. SAFE),6LuN9FCkKOj5PcnpouEgny,spotify:album:6KT8x5oqZJl9CcnM66hddo,165840,2019-04-05,66,0.697,0.551,11,-8.833,1,0.0815,0.258,0.00551,0.124,0.219,89.0
24ngpWhBOxKJtIPnzSNX8c,Huling Sandali (Tayo Sa Huling Buwan Ng Taon Official Soundtrack),4qFxP3qN9GsnZDOkAE6x2m,spotify:album:3CN06MwHmNd9UWGu424J42,343017,2019-04-07,67,0.465,0.592,4,-4.905,1,0.0293,0.0208,1.51e-06,0.0929,0.117,139.867
6u7jPi22kF8CTQ3rb9DHE7,Old Town Road (feat. Billy Ray Cyrus) - Remix,7jVv8c5Fj3E9VhNjxT4snq,spotify:album:38kpkGLuPr1nNfD3iEyOlJ,157066,2019-04-05,31,0.878,0.619,6,-5.56,1,0.102,0.0533,0.0,0.113,0.639,136.041
3QmolSZqjjLksTUvZJ6pPS,Cool,7gOdHgIoIKoe4i9Tta6qdD,spotify:album:4yenfBKQAR4ofEgNPk5Ocn,167120,2019-04-05,29,0.681,0.603,0,-5.533,1,0.0458,0.0105,0.0,0.159,0.643,79.007
06Pvy98db25O7wlfFFFIRM,Bon Bon Chocolat,3ZZzT0naD25RhY2uZvIKkJ,spotify:album:34jrFDbWiepwHN4L1pZmCr,228682,2019-03-18,71,0.719,0.828,6,-5.559,1,0.0613,0.0343,0.0,0.0747,0.634,139.927
4pUCKHjJ4Ijewc37rRrvHn,Kill This Love,41MozSoPIsD1dJM0CLPjZF,spotify:album:4xVAKfdoqtrlwl9m7REmdL,189052,2019-04-04,56,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974
7ql71hBakyMi0Lxiq3Mugs,Who Do You Love,69GGBxA162lTqCwzJG5jLp,spotify:album:26sv3HCM3uiEK4vzaK2gsQ,226746,2019-03-29,6,0.51,0.835,3,-4.673,1,0.0447,0.00791,0.0,0.219,0.435,140.024
0gcjc7Vt5xtcfmJgf6g2IO,When You Say Nothing At All,3nlHsNqwCSvT988ZfSW1Yh,spotify:album:3T9Imnmd2Amt5lyDMqlFq9,256826,2000-01-01,73,0.456,0.448,7,-10.665,1,0.0251,0.161,1.19e-06,0.0811,0.418,173.885
6nDKrPlXdpomGBgAlO7UdP,SOS,1vCWHaC5f2uS3yhpwWbIA6,spotify:album:7Jx7doYIXITyR2LQB0Hvbc,157202,2019-04-10,27,0.802,0.645,5,-6.181,0,0.0715,0.272,0.0,0.119,0.376,100.001
3PLARiBoxCpJFUMZhvV63x,Dalaga,0WleeEe3UurwlNbDGhb5Yz,spotify:album:3WcPb5LktyXktr9ufHLm4v,297932,2018-07-23,60,0.94,0.499,8,-10.123,1,0.0825,0.535,0.000119,0.0889,0.537,109.962
5KawlOMHjWeUjQtnuRs22c,Boy With Luv (feat. Halsey),3Nrfpe0tUJi4K4DXYWgMUX,spotify:album:1AvXa8xFEXtR3hb4bgihIK,229773,2019-04-12,83,0.645,0.862,11,-4.757,0,0.0965,0.0923,0.0,0.192,0.798,119.991
5hnbE5BF2e8BCk9OMR1UVC,Mikrokosmos,3Nrfpe0tUJi4K4DXYWgMUX,spotify:album:1AvXa8xFEXtR3hb4bgihIK,224225,2019-04-12,74,0.58,0.858,8,-5.212,1,0.114,0.125,0.0,0.0502,0.475,174.039
6KUE0HSSudAp9AOycaF6SH,Make It Right,3Nrfpe0tUJi4K4DXYWgMUX,spotify:album:1AvXa8xFEXtR3hb4bgihIK,226321,2019-04-12,72,0.638,0.703,7,-7.874,1,0.444,0.0104,0.0,0.132,0.261,105.766
7lthOBXNue2IvedLRfkod8,HOME,3Nrfpe0tUJi4K4DXYWgMUX,spotify:album:1AvXa8xFEXtR3hb4bgihIK,234177,2019-04-12,73,0.633,0.799,7,-4.625,0,0.0429,0.0142,0.0,0.194,0.535,142.991
0eeeyCAGnGZInPtpkdYiPa,Jamais Vu,3Nrfpe0tUJi4K4DXYWgMUX,spotify:album:1AvXa8xFEXtR3hb4bgihIK,227275,2019-04-12,70,0.608,0.47,8,-6.73,1,0.0428,0.226,0.0,0.0963,0.241,81.0
6JdS5rJvJaRA7B1tcm7kxZ,Dionysus,3Nrfpe0tUJi4K4DXYWgMUX,spotify:album:1AvXa8xFEXtR3hb4bgihIK,249215,2019-04-12,72,0.502,0.91,7,-2.769,1,0.107,0.04,0.0,0.319,0.588,176.084
2isSdmQfVv32j2haL6hk9x,Intro : Persona,3Nrfpe0tUJi4K4DXYWgMUX,spotify:album:1AvXa8xFEXtR3hb4bgihIK,171023,2019-04-12,68,0.469,0.87,9,-4.475,0,0.342,0.0278,0.0,0.313,0.652,86.622
2KoWHNtJrbE0WxWfQjYjyu,Urong Sulong,4HPuFCMUiNcV4f3ew0flbZ,spotify:album:5PiVRsrfskS9xkti5BR9dL,267049,2018-08-06,64,0.713,0.342,2,-8.613,1,0.0802,0.554,7.61e-06,0.113,0.662,79.977
58grXgbCj7t5ulr0TGLIr9,Kahit Ayaw Mo Na,5HIZU0JzM0AgfItVOm4E08,spotify:album:2sGiNJNhNMJbn56l0BE0R0,243015,2018-11-02,67,0.662,0.529,2,-8.539,1,0.0351,0.341,0.000208,0.105,0.424,127.584
2RgD3eO4IIGF16rR8Ch8OV,Hindi Na Nga,5HIZU0JzM0AgfItVOm4E08,spotify:album:1NbGA8Cinz1V3OmYKzq7eR,282442,2018-09-14,65,0.396,0.413,7,-11.566,1,0.0334,0.0877,2.95e-05,0.124,0.108,136.818
7hoP5NDUXEbmOawvEAsi8h,'Di Na Babalik,5HIZU0JzM0AgfItVOm4E08,spotify:album:0pFRzLxgSt9QlXKuukR8A4,340262,2019-02-03,62,0.358,0.435,10,-7.265,1,0.0349,0.00819,0.000936,0.112,0.14,76.132
7iNMzfw2couNdTNXMYG2IR,Filipina Girl,43CiK1548VVp2DT95joswS,spotify:album:0bBU7EKITlqetuEdnRHepO,218133,2019-03-22,56,0.57,0.463,0,-7.655,1,0.317,0.663,0.0,0.092,0.499,119.675
6p6DiqAPwMX7vdrSo30wgo,'Di Na Muli,09Xydf4dlkr29dH99DmsvQ,spotify:album:4u7nLwDVRz7z0mxweMbVZ6,207018,2018-04-06,59,0.413,0.561,1,-3.092,1,0.0517,0.192,0.0,0.0914,0.352,88.69
0WRSaei4JRI1KTYhMqQh9y,Sandali,0n4a5imdLBN24fIrBWoqrv,spotify:album:1UeeX7O8uWEkBpgLpi1C5S,269217,2018-06-12,60,0.801,0.377,0,-14.957,1,0.0807,0.237,5.48e-06,0.451,0.388,115.035
6YEO7K4hwGKh7BmNxMMvkc,Oks Lang,2U5mF0PZqGu6glnz55yY0y,spotify:album:6c91nspPojdT3JhVNfNu9N,336369,2018-02-14,62,0.313,0.237,9,-14.538,1,0.0451,0.855,0.000386,0.0961,0.165,80.13
24bmXekGRqVFRlPYdfzyJr,Midnight Sky,30mZI7Hw2MhoarTVYxfyZM,spotify:album:60qph1sDjhgZtPR4IEnu5Y,244426,2018-08-13,59,0.495,0.149,5,-8.379,1,0.0409,0.904,3.77e-05,0.109,0.179,120.322
7xJ3VASYirHyuTpxDvTVbV,Maikee's Letters,3KovZIDNYgQY8chiNZo2ZF,spotify:album:2CezmL4N05N3YWIo4iH8jT,300893,2018-05-25,60,0.707,0.503,0,-8.266,1,0.0742,0.171,0.00197,0.0586,0.295,121.931
6BZLjTOKBPqhq4xpOLkjrp,Nandyan Agad Ako,2iB7AJhJmkWkkehY9ccB0j,spotify:album:0eLjp1QFnlSL8Oaoz17RRY,240178,2018-08-06,62,0.799,0.529,9,-9.17,1,0.0615,0.661,0.0,0.0856,0.601,128.05
4PkIDTPGedm0enzdvilLNd,Sixteen,0X2BH1fck6amBIoJhDVmmJ,spotify:album:5AXNN75OmMjFrwst6ExNPx,201072,2019-04-12,79,0.669,0.801,8,-5.445,1,0.136,0.268,0.0,0.0594,0.541,109.919
1NJcg626wLln4pGHpiV7mf,lovely,6qqNVTkY8uBg9cP3Jd7DAH,spotify:album:5YCdlD3eREt72lTZxNL7id,200185,2017-08-11,53,0.351,0.296,4,-10.109,0,0.0333,0.934,0.0,0.095,0.12,115.284
2S1LebN6AXXQqJolBxlWgO,Earth,1tqhsYv8yBBdwANFNzHtcr,spotify:album:4reDPMFxu6L4vWURQ8QYG1,281500,2019-04-18,73,0.694,0.664,2,-4.649,1,0.05,0.639,0.0,0.0929,0.676,95.941
35RDmXJ59YYGNlv1KfTGsP,Power is Power,7tYKF4w9nC0nq9CsPZTHyP,spotify:album:7BwM7gyMP3LUOmU6MOTuyF,211266,2019-04-18,8,0.507,0.644,4,-7.485,1,0.0641,0.00413,0.0,0.217,0.172,179.913
2FXd6kKCtBIc6UfN1gH1pA,FANCY,7n2Ycct7Beij7Dj7meI4X0,spotify:album:4Zy7aEg2i4mlS9DWXgVqve,213885,2019-04-22,58,0.697,0.874,5,-2.15,0,0.045,0.0122,0.0,0.627,0.775,132.022
3y3brCCecHC3Db18aIOnny,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",23fqKkggKUBHNkbKtXEls4,spotify:album:1Z7WbPmn7QFoJ2DrNfEehz,215315,2019-04-19,77,0.591,0.705,9,-6.519,0,0.079,0.381,0.000116,0.131,0.27,121.799
045vckAeaQEbJ3vmatyBWt,STUCK IN MY HEAD,7n2Ycct7Beij7Dj7meI4X0,spotify:album:4Zy7aEg2i4mlS9DWXgVqve,176294,2019-04-22,43,0.544,0.778,0,-3.48,1,0.131,0.117,0.0,0.431,0.352,179.893
4NSW0Km5ZG60L8FthUebPJ,What I Like About You (feat. Theresa Rex),1HBjj22wzbscIZ9sEb5dyf,spotify:album:6gPZmYBSipug1asf4zu9jh,220396,2019-03-22,79,0.46,0.8,1,-3.584,1,0.05,0.289,6.16e-06,0.121,0.553,102.46
4M0eE7cZ9lx4ygXSSbfAtp,GIRLS LIKE US,7n2Ycct7Beij7Dj7meI4X0,spotify:album:4Zy7aEg2i4mlS9DWXgVqve,158637,2019-04-22,41,0.727,0.697,5,-4.381,0,0.0783,0.0479,0.0,0.422,0.694,97.988
1a0Mg4XPdt4EKsUz5beRZY,okay,49tQo2QULno7gxHutgccqF,spotify:album:5jfU7VYOq1M8SllX6emQHN,169182,2019-04-23,66,0.71,0.721,8,-7.674,1,0.214,0.0508,2.88e-06,0.152,0.555,119.919
4Sib57MmYGJzSvkW84jTwh,ME! (feat. Brendon Urie of Panic! At The Disco),06HL4z0CvFAxyc27GXpf02,spotify:album:0WGakTFs8cnggcYsHjIhgy,193040,2019-04-26,28,0.614,0.839,0,-4.143,1,0.0702,0.0291,0.0,0.112,0.657,182.123
4SHhui9S7lFYGHXikfneGo,Drugs & The Internet,5JZ7CnR6gTvEMKX4g70Amv,spotify:album:2NqfZPv5XoqdIFjUDKeVKK,178549,2019-04-26,53,0.454,0.583,2,-6.596,1,0.133,0.321,1.06e-05,0.332,0.216,89.134
4Q8aDd3H6LF8t4eY7So9O8,Light It Up (with Tyga & Chris Brown),64KEffDW9EtZ1y2vBYgq8T,spotify:album:4jOMXJSDTGNMZMhUbwH7AZ,137448,2019-04-25,67,0.81,0.625,11,-3.593,0,0.071,0.0407,1.53e-06,0.118,0.598,100.019
7bad461siaxECNlaYsmIo6,Love Story,06HL4z0CvFAxyc27GXpf02,spotify:album:1rwH2628RIOVM3WMwwO418,236253,2008-01-01,43,0.616,0.738,2,-3.941,1,0.0311,0.153,0.0,0.0769,0.3,118.994
2mwd0LWLBgtQBEOLG96nbU,Bagay Tayo,0WleeEe3UurwlNbDGhb5Yz,spotify:album:6r5Q4HTHG4DGcZ7mrfgaRw,397033,2018-12-04,64,0.804,0.557,0,-8.658,1,0.163,0.322,0.0,0.106,0.645,100.053
4WzhjxvLP95y7AMDy0Atwb,Out Of Love,2wUjUUtkb5lvLKcGKsKqsR,spotify:album:0LzVdypBGpn6dGuHqVGwwt,227693,2018-11-30,78,0.492,0.267,7,-9.25,1,0.0336,0.8,0.0,0.249,0.137,117.679
5QiNbIilmMiMBXvaAlf7lN,Who Do You Love,69GGBxA162lTqCwzJG5jLp,spotify:album:17knWaxhmQjegn5eJgGVyL,226746,2019-04-26,19,0.51,0.835,3,-4.673,1,0.0447,0.00791,0.0,0.219,0.435,140.024
4cbdPT6uaBOgOQe3fLMofl,Power is Power (feat. The Weeknd & Travis Scott),7tYKF4w9nC0nq9CsPZTHyP,spotify:album:00xUnMv4KFgxTBvNMsUy3T,211266,2019-04-26,71,0.507,0.644,4,-7.485,1,0.0641,0.00413,0.0,0.217,0.172,179.913
5T8bLnWG8sg9ER8RKNZbCB,Before I Let You Go,0jarApAsbmiCkYhz0590mE,spotify:album:1UeL9KHbWPUf203QjU6NvN,289266,1998-09-26,63,0.655,0.348,4,-12.091,1,0.0356,0.176,0.0,0.161,0.0641,120.011
6LsAAHotRLMOHfCsSfYCsz,If I Can't Have You,7n2wHs1TKAczGzO7Dd2rGr,spotify:album:1J2BrRxtQjVUa7X9Ne99xD,190800,2019-05-03,82,0.692,0.809,2,-4.198,1,0.0602,0.524,0.0,0.147,0.864,123.911
7178ubXeY1sFOqdNkKrUwb,Pagtingin,4DAcJXcjX0zlQAZAPAx4Zb,spotify:album:4a0SAaOEW4bxKEvSqSDoQz,227370,2019-05-03,57,0.669,0.42,2,-8.464,1,0.0253,0.506,0.0,0.404,0.523,95.049
7DUmSBR4QzlTdlsIVo62ra,Araw-Araw,4DAcJXcjX0zlQAZAPAx4Zb,spotify:album:4vp0SQdEqvB7x4Qea8pqtf,313951,2019-05-03,51,0.475,0.424,11,-8.39,1,0.0295,0.582,0.0,0.234,0.224,140.903
1tNJrcVe6gwLEiZCtprs1u,3 Nights,6USv9qhCn6zfxlBQIYJ9qs,spotify:album:1DNx0H5ZX1ax3yyRwtgT4S,177666,2018-10-16,84,0.815,0.518,7,-6.594,0,0.0897,0.223,0.0,0.104,0.877,151.891
0Lw6aQcBFWTQ9m4MSwwwes,Homicide,4xRYI6VqpkE3UwrDrAZL8L,spotify:album:0QVIPcQ7qDA1XP8UIF3MC3,245413,2019-05-03,72,0.722,0.764,10,-5.656,0,0.398,0.145,0.0,0.171,0.796,139.831
3vGkyQlCw8LklNip0ZUELC,Nobela,70ljCILl0aVXitf3K39YvT,spotify:album:7kzETZloUVbyQLuqDnLPVV,291506,2016-04-01,65,0.358,0.548,8,-5.998,1,0.027,0.36,0.0,0.173,0.518,163.434
5qmq61DAAOUaW8AUo8xKhh,Truth Hurts,56oDRnqbIiwx4mymNEv7dS,spotify:album:74gSdSHe71q7urGWMMn3qB,173325,2019-05-03,77,0.715,0.624,4,-3.046,0,0.114,0.11,0.0,0.123,0.412,158.087
7aOgo3FixklrEF0FWCgPLX,Ipagpatawad Mo,7lIVjtsgz0y1oRQFBAVNzq,spotify:album:0c5f8sRmmPQvhNYXwIxqIL,242453,2008-07-02,58,0.291,0.755,5,-4.95,0,0.05,0.0621,0.0,0.0836,0.457,145.343
7Feaw9WAEREY0DUOSXJLOM,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),60d24wfXkVzDSfLS6hyCjZ,spotify:album:0xbuJLlb5afBcmCpdOaszR,163804,2019-04-25,81,0.661,0.723,5,-6.976,0,0.0566,0.179,1.23e-05,0.14,0.316,113.778
5qrSlOut2rNAWv3ubArkNy,Be Alright,3QSQFmccmX81fWCUSPTS7y,spotify:album:61G7KL6rpj167r6H4CzS8C,196493,2019-03-22,77,0.551,0.537,11,-7.595,1,0.034,0.705,0.0,0.0802,0.493,126.421
1iWHabUgUuuKLBa0TzTHfk,"A Whole New World (End Title) - From ""Aladdin""",5ZsFI1h6hIdQRw2ti0hz81,spotify:album:1m8eXQqp3QCQyR56fgbm6o,242956,2019-05-09,76,0.302,0.414,2,-8.16,1,0.0319,0.0575,0.0,0.0861,0.105,110.508
3HVWdVOQ0ZA45FuZGSfvns,I Don't Care (with Justin Bieber),6eUKZXaKkcviH0Ku9w2n3V,spotify:album:5Nux7ozBJ5KJ02QYWwrneR,219946,2019-05-10,87,0.798,0.675,6,-5.041,1,0.0442,0.0912,0.0,0.0894,0.842,101.956
2MuMD298IpYqKF367wegUd,Homicide (feat. Eminem),4xRYI6VqpkE3UwrDrAZL8L,spotify:album:6GeHCNwwqMMUrpxuGTRYcf,245386,2019-05-10,11,0.694,0.759,10,-5.667,0,0.398,0.137,0.0,0.167,0.77,140.055
5dE2M9Q15O1JMeOODNNgIm,"Bat Ngayon?, Pt.1",6vCnF48qqPHgVMBEvcbgkU,spotify:album:0TOj6v7D9mPLfDOsZnqnhb,217286,2018-04-01,58,0.835,0.497,9,-7.439,0,0.0985,0.609,0.000173,0.135,0.717,104.99
15xWRPHQMeqgdkGzInx3PY,Falling Like The Stars,4IWBUUAFIplrNtaOHcJPRM,spotify:album:6Vd7ZTFfhrtPuiQIqEN8XU,212720,2019-05-10,78,0.296,0.351,6,-9.538,1,0.0351,0.823,1.5e-06,0.11,0.19,177.596
5MvLsT03RBp67RLoeISCdl,Do You Mean (feat. Ty Dolla $ign & bülow),69GGBxA162lTqCwzJG5jLp,spotify:album:17knWaxhmQjegn5eJgGVyL,193175,2019-04-26,13,0.6,0.666,11,-9.827,1,0.0394,0.102,0.0,0.118,0.566,99.989
2kRjoaqiyeS0Faus5wKztH,Ikaw Lang,6gcteR920pLEynlHzjSRYd,spotify:album:3EMkSD7V6DOoEAwk9pnOfa,241658,2019-05-10,64,0.705,0.499,7,-8.554,1,0.0714,0.317,1.64e-05,0.131,0.5,79.992
5l9g7py8RCblcvbZgGQgSd,Pagtingin,4DAcJXcjX0zlQAZAPAx4Zb,spotify:album:7xCcuTA3abKwxj8HwgxP7R,227370,2019-05-12,75,0.669,0.42,2,-8.464,1,0.0253,0.506,0.0,0.404,0.523,95.049
1PUWUlqe6m5HqX754lN3Bs,Mitsa (Salamat),4DAcJXcjX0zlQAZAPAx4Zb,spotify:album:7xCcuTA3abKwxj8HwgxP7R,265476,2019-05-12,60,0.425,0.658,9,-6.739,1,0.0349,0.355,1.99e-06,0.0836,0.293,122.366
4rG3h1QwgjSSWz8EIjCFrm,Araw-Araw,4DAcJXcjX0zlQAZAPAx4Zb,spotify:album:7xCcuTA3abKwxj8HwgxP7R,313951,2019-05-12,71,0.475,0.424,11,-8.39,1,0.0295,0.582,0.0,0.234,0.224,140.903
2EhvCzRw0C7anZHsj284oX,AH YEAH - KR Ver.,5DuzBeOgFwViFcv00Q5PFb,spotify:album:5esTcj7zzAW5GvatXNSuGN,176906,2019-07-03,39,0.799,0.722,7,-5.051,1,0.0387,0.359,0.0,0.178,0.88,128.012
33NwLcrJHLbENMoDeAPUNi,Bagong Umaga,2UeuiDT17tm6ljs9D4bSMX,spotify:album:1RZlsvEwoIf7QxomIysQnZ,254783,2019-03-29,50,0.595,0.533,10,-5.18,1,0.0256,0.157,0.0,0.0794,0.466,135.89
7qEHsqek33rTcFNT9PFqLf,Someone You Loved,4GNC7GD6oZMSxPGyXy4MNB,spotify:album:5658aM19fA3JVwTK6eQX70,182160,2019-05-17,93,0.501,0.405,1,-5.679,1,0.0319,0.751,0.0,0.105,0.446,109.891
340UVheS8z3ncW9TTUhAbc,Nightmare,26VFTg2z8YR0cCuwLzESi2,spotify:album:4KaiavWFhR7j9tY1f7V6UL,231998,2019-05-17,74,0.611,0.622,9,-5.075,0,0.0734,0.0188,0.0,0.359,0.538,146.11
0BnTBAGmr9FtYwkZrwKhwS,Just Us (feat. SZA),0QHgL1lAIqAw0HtD7YldmP,spotify:album:1YgX8BWKleDlDeCOFklRfz,221378,2019-05-17,68,0.639,0.859,9,-2.758,0,0.147,0.135,0.0,0.129,0.566,93.132
5hVghJ4KaYES3BFUATCYn0,EARFQUAKE,4V8LLVI7PbaPR0K2TGSxFF,spotify:album:5zi7WsKlIiUXv09tbGLKsE,190066,2019-05-17,84,0.554,0.498,9,-8.866,1,0.0685,0.23,5.98e-06,0.795,0.413,79.635
4MsUsFfWseB9M2plGJyuIw,ME! (feat. Brendon Urie of Panic! At The Disco),06HL4z0CvFAxyc27GXpf02,spotify:album:6tHLalOVUNJYJlNYkRlNjC,193040,2019-04-26,25,0.614,0.839,0,-4.143,1,0.0702,0.0291,0.0,0.112,0.657,182.123
0mjAU3yKR1QnXnHtjGJqTM,Rescue Me,5Pwc4xIPtQLFEnJriah9YJ,spotify:album:57BhVBJbVPfIbwLANO5fSe,158899,2019-05-17,84,0.759,0.605,7,-7.737,1,0.0433,0.156,0.0,0.694,0.64,121.049
46n2EGFnPC3tzWCN1Aqe26,This I Promise You,6Ff53KvcvAj5U7Z1vojB5o,spotify:album:20RMokVwJ2wjQ0s8FOdOFC,284760,2000-03-21,70,0.55,0.587,2,-6.279,1,0.0329,0.354,0.0,0.128,0.466,165.975
3tWw8jEXsPeZh7zZoidKuh,"A Whole New World - From ""Aladdin""",0u4G1K1CSzcp5PZ6G6FIGu,spotify:album:5HqGC7cic7FjlXTqt570Z2,159193,2019-05-17,52,0.446,0.297,9,-7.965,0,0.0293,0.77,0.0,0.104,0.254,81.053
3EludUFeAoJAwSixWGG5Wg,Wrong,24CgJHK6T7C5OmUbiLLMjJ,spotify:album:5gASTUDl3S2qgAF10JlwTc,130876,2019-04-05,66,0.745,0.728,0,-3.39,1,0.0423,0.352,0.0,0.228,0.39,120.099
543bCW2ruMPmxUBWirQ3MR,Cross Me (feat. Chance the Rapper & PnB Rock),6eUKZXaKkcviH0Ku9w2n3V,spotify:album:5MKInakULmoBNApeB2ZB3A,206186,2019-05-24,74,0.746,0.787,4,-6.373,1,0.12,0.214,0.0,0.0669,0.607,95.005
4tNXntkAzQ5A2dfYRYGIIQ,Easier,5Rl15oVamLq7FbSb0NNBNy,spotify:album:0puSqXoH0dMgimvyi5slCt,157492,2019-05-23,76,0.505,0.428,5,-5.604,1,0.221,0.489,0.0,0.0977,0.618,175.813
4Vv1zeLLnEk2jNaqRI1M7h,"A Whole New World - From ""Aladdin""",1GlMjIezcLwV3OFlX0uXOv,spotify:album:3nphUMl5KNXOrRaPOQSYZ7,159520,2007-05-07,4,0.289,0.303,0,-11.332,1,0.0326,0.866,0.0,0.104,0.244,126.708
5viFjDGTnrApmUY5c8qkfw,A Whole New World,0C8kbAJOGo7CHx8jDTyTfR,spotify:album:4WGcPCflN9FNccSu7tE9iS,175593,2019-05-22,68,0.395,0.375,0,-7.948,1,0.034,0.225,0.0,0.145,0.131,121.04
0itJunKndBvlOEyyzl070I,Speechless (Full),2Zi3RrdQqk63Xj0914STkS,spotify:album:3fiiHfI75f2m09440NTY0d,208800,2019-05-22,38,0.474,0.489,6,-7.625,0,0.0342,0.467,0.0,0.119,0.23,124.844
4OwUJTpSipz37Aycg109fi,"A Whole New World - From ""Aladdin"" / Soundtrack Version",5sy77gt4bfsLcSQ8GIe4ZZ,spotify:album:5xUSsbHomj5jGYquS1JQmJ,161480,2018-09-21,39,0.266,0.285,0,-12.128,1,0.0319,0.866,1.29e-06,0.101,0.219,62.935
0XPsOSYzDJZJArevQNm2AR,Speechless (Full),2Zi3RrdQqk63Xj0914STkS,spotify:album:4WGcPCflN9FNccSu7tE9iS,208800,2019-05-22,75,0.474,0.489,6,-7.625,0,0.0342,0.467,0.0,0.119,0.23,124.844
6aoGtdWXBkYQ2O2wnyIz2x,Not Ok,23fqKkggKUBHNkbKtXEls4,spotify:album:3GTuto6NDtZegL6idSk183,210943,2019-05-23,72,0.618,0.66,11,-8.14,0,0.0372,0.0292,2.07e-06,0.325,0.408,105.0
7DcvwMAiqKJQD1rrdfxSDx,The London (feat. J. Cole & Travis Scott),50co4Is1HCEo8bhOyUWKpn,spotify:album:6p9Y1K9yu3ojyS8fBJXUnp,200106,2019-05-23,80,0.796,0.586,4,-6.946,0,0.147,0.0247,0.0,0.132,0.179,97.981
5PYQUBXc7NYeI1obMKSJK0,Never Really Over,6jJ0s89eD6GaHleKKya26X,spotify:album:3KjXg0MDej2pG9fv6I22lT,223523,2019-05-31,84,0.77,0.882,8,-4.792,1,0.0602,0.194,0.0,0.316,0.385,99.991
1HpzOCZbNWzxvvXfSGtSrX,Find U Again (feat. Camila Cabello),3hv9jJF3adDNsBSIQDqcjp,spotify:album:1GySemCUsaTUREhIPAF3hH,176416,2019-05-30,73,0.605,0.664,8,-7.162,1,0.0316,0.00548,3e-06,0.204,0.164,103.997
4a5zacCsHLtMC2mcxkqWwn,Sad Forever,5JZ7CnR6gTvEMKX4g70Amv,spotify:album:1kYth2YmXOBSfLKvWIbr12,203507,2019-05-31,59,0.527,0.538,5,-7.434,1,0.104,0.468,0.0,0.0825,0.389,117.319
0lhZsFfTpITnjK5q8lrDLR,NO ONE,7cVZApDoQZpS447nHTsNqu,spotify:album:47gO1PsZBE4DdS9ipfiHti,194596,2019-05-30,65,0.745,0.613,11,-5.368,0,0.0427,0.226,0.0,0.0664,0.542,91.997
0n2nEtLP3OzDdi12ziIekx,SOS,1vCWHaC5f2uS3yhpwWbIA6,spotify:album:5qx87PlzbAtZlv2xG9c2Kg,157202,2019-04-10,69,0.802,0.645,5,-6.181,0,0.0715,0.272,0.0,0.119,0.376,100.001
2WyRfGeHo97VC5mP1BBSzr,Mother's Daughter,5YGY8feqx7naU7z4HrwZM6,spotify:album:7M4YAXOOg1XbWx03jg7t62,219080,2019-05-31,75,0.681,0.865,1,-4.132,0,0.0594,0.00464,0.00169,0.149,0.528,91.017
05CwHjIk71RXVU40boRMnR,Call You Mine,69GGBxA162lTqCwzJG5jLp,spotify:album:1ONuDpN0a3zhCUyKCgtuzK,217653,2019-05-31,33,0.591,0.702,7,-5.59,1,0.0289,0.225,0.0,0.414,0.501,104.003
1Pt2STlAgfB1CiEV8mf3CN,Prince Ali,41qil2VaGbD194gaEcmmyx,spotify:album:4WGcPCflN9FNccSu7tE9iS,209666,2019-05-22,68,0.409,0.765,10,-5.674,0,0.104,0.0574,0.0,0.0922,0.365,97.383
3E7dfMvvCLUddWissuqMwr,Party In The U.S.A.,5YGY8feqx7naU7z4HrwZM6,spotify:album:0IuHVgAvbNDJnJepuSZ8Oz,202066,2009-01-01,78,0.652,0.698,10,-4.667,0,0.042,0.00112,0.000115,0.0886,0.47,96.021
